customer_id,first_name,last_name,gender,DOB,profession_id,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,address_id,address,postcode,state,country,property_valuation
1388,Carny,Shilstone,Male,1972-08-14,96,Internal Auditor,Financial Services,Mass Customer,N,No,185,02570 Tony Way,3752,VIC,Australia,6
1362,Giuditta,Dearlove,Female,1973-02-20,2,Account Executive,Manufacturing,Affluent Customer,N,Yes,186,0261 Roxbury Crossing,4164,QLD,Australia,9
3052,Lisetta,,Female,1976-09-08,181,Teacher,n/a,Mass Customer,N,No,187,0264 Birchwood Plaza,3802,VIC,Australia,8
26,Trixi,Ginnelly,Female,1978-06-10,64,Editor,Financial Services,Mass Customer,N,Yes,188,02663 Buell Parkway,2519,New South Wales,Australia,11
1386,Mufinella,Kalvin,Female,1967-06-12,89,Help Desk Technician,Retail,Mass Customer,N,Yes,189,02701 Talmadge Junction,3082,VIC,Australia,7
739,Arnie,Zorn,Male,1964-12-13,150,Senior Editor,Manufacturing,Mass Customer,N,No,190,0272 Pankratz Hill,2031,NSW,Australia,10
183,Dannie,Hissie,Female,1997-08-05,80,Geologist III,Retail,Affluent Customer,N,No,191,0274 Oneill Alley,2088,NSW,Australia,10
591,Sydney,Endacott,Male,1974-10-02,39,Business Systems Development Analyst,Entertainment,Affluent Customer,N,No,192,0278 Elka Place,4305,QLD,Australia,4
1714,Esma,Rycroft,Female,1998-06-26,153,Senior Sales Associate,Property,High Net Worth,N,Yes,193,02862 Esker Crossing,2173,NSW,Australia,9
1334,Cicily,Jenks,Female,1998-10-23,151,Senior Financial Analyst,Financial Services,Mass Customer,N,No,194,02885 Buhler Court,3804,VIC,Australia,9
1294,Cari,Worling,Female,1974-09-28,197,,Manufacturing,Mass Customer,N,Yes,195,029 Scott Center,4205,QLD,Australia,5
873,Worthington,Penwarden,Male,1959-12-23,110,Occupational Therapist,Health,Affluent Customer,N,Yes,196,029 Springview Place,2177,NSW,Australia,8
350,Carmela,Jesper,Female,1977-12-09,43,Clinical Specialist,Health,Mass Customer,N,Yes,197,0293 Porter Crossing,2830,NSW,Australia,5
737,Sisely,Oppy,Female,1983-07-11,178,Systems Administrator III,n/a,Mass Customer,N,No,198,0297 Merchant Avenue,4121,QLD,Australia,9
1116,Tori,Coche,Female,1974-06-26,23,Assistant Manager,Health,Mass Customer,N,Yes,199,03 6th Alley,2168,NSW,Australia,9
2367,Lorne,Sabin,Male,1957-05-22,65,Electrical Engineer,Manufacturing,Mass Customer,N,Yes,200,03 Clarendon Way,2099,NSW,Australia,10
144,Jory,Barrabeale,U,,71,Environmental Tech,IT,Mass Customer,N,No,201,03 Granby Parkway,3216,VIC,Australia,8
1135,Mireielle,Avrasin,Female,1980-05-03,159,Software Engineer IV,Financial Services,Mass Customer,N,Yes,202,03 Holmberg Park,4127,QLD,Australia,2
1715,Cobb,Schrinel,Male,1988-06-01,194,Web Developer III,Entertainment,Mass Customer,N,Yes,203,03 Lillian Street,3071,VIC,Australia,8
2788,Melantha,Pickburn,Female,1968-08-06,154,Social Worker,Health,Affluent Customer,N,No,204,03 Ohio Lane,3081,VIC,Australia,9
2689,Tore,Doerr,Male,1978-03-23,149,Senior Developer,n/a,Mass Customer,N,No,205,03 Old Shore Terrace,4078,QLD,Australia,7
1153,Mirilla,Lothlorien,Female,1995-01-17,58,Desktop Support Technician,Health,Mass Customer,N,Yes,206,03058 Shoshone Lane,2090,NSW,Australia,12
1895,Leese,Lohan,Female,1975-09-02,182,Technical Writer,Manufacturing,Mass Customer,N,No,207,0306 Donald Court,3844,VIC,Australia,1
18,Marjie,Neasham,Female,1967-07-06,121,Professor,n/a,Affluent Customer,N,No,208,032 Bartelt Crossing,2444,New South Wales,Australia,8
550,Emeline,Jorioz,Female,1976-07-10,197,,Retail,Mass Customer,N,No,209,032 Kenwood Circle,2031,NSW,Australia,9
65,Yale,Tanser,Male,1976-04-01,95,Information Systems Manager,Financial Services,Affluent Customer,N,Yes,210,0322 Dryden Court,3183,VIC,Australia,7
3106,Yetty,Conneely,Female,1989-06-03,197,,Financial Services,Mass Customer,N,Yes,211,03287 Hallows Center,4305,QLD,Australia,3
765,Valeria,Chazette,Female,1984-08-31,197,,Retail,Affluent Customer,N,No,212,033 Loftsgordon Center,2150,NSW,Australia,8
3544,Benoite,Trahmel,Female,1998-08-13,89,Help Desk Technician,n/a,Affluent Customer,N,No,213,033 Maryland Plaza,3023,VIC,Australia,8
3064,Zach,Billison,Male,1995-06-14,120,Product Engineer,Financial Services,Affluent Customer,N,Yes,214,0330 Vahlen Trail,3072,VIC,Australia,7
2973,Torr,Mintram,Male,1972-05-12,149,Senior Developer,Health,High Net Worth,N,No,215,0338 Oakridge Crossing,3030,VIC,Australia,4
2328,Gayler,Shackle,Male,1986-06-03,56,Dental Hygienist,Health,Mass Customer,N,Yes,216,034 Eagan Avenue,2560,NSW,Australia,6
1364,Selby,Cabbell,Male,1978-04-20,97,Junior Executive,Manufacturing,Mass Customer,N,No,217,03444 Scott Lane,3204,VIC,Australia,10
2269,Beitris,Lamy,Female,1989-11-11,120,Product Engineer,n/a,Mass Customer,N,No,218,0346 Dayton Hill,2092,NSW,Australia,12
112,Shena,Parren,Female,1975-08-12,101,Marketing Manager,Retail,High Net Worth,N,No,219,0349 Farmco Terrace,2168,New South Wales,Australia,8
1120,Jacquelyn,Rowlinson,Female,1980-08-31,195,Web Developer IV,Retail,Affluent Customer,N,No,220,0355 3rd Drive,2118,NSW,Australia,11
846,Alvan,Rebichon,Male,1954-03-25,78,Geologist I,Manufacturing,Affluent Customer,N,No,221,036 Kedzie Terrace,2163,NSW,Australia,9
3708,Lois,Laskey,Female,1963-05-15,50,Cost Accountant,Financial Services,Mass Customer,N,No,222,03742 Granby Parkway,2768,NSW,Australia,9
1477,Leo,Balharry,U,,15,Actuary,Financial Services,Mass Customer,N,Yes,223,038 North Court,2333,NSW,Australia,3
1785,Marty,Whatford,Male,1960-12-10,43,Clinical Specialist,Health,Mass Customer,N,No,224,0380 Chinook Avenue,2047,NSW,Australia,12
1157,Saunder,Camerati,Male,1974-04-03,141,Research Nurse,Health,Affluent Customer,N,Yes,225,0386 Mayfield Way,4122,QLD,Australia,7
1176,Celia,Dockerty,Female,1976-01-16,159,Software Engineer IV,n/a,Affluent Customer,N,Yes,226,03890 Logan Court,2747,NSW,Australia,8
3146,Fredrika,Kleinmintz,Female,1978-01-28,130,Project Manager,Property,Mass Customer,N,No,227,039 Havey Alley,2220,NSW,Australia,9
2342,Clara,Jakel,Female,1999-09-17,197,,n/a,Mass Customer,N,No,228,03961 Sullivan Park,2114,NSW,Australia,12
247,Kristal,Joysey,Female,1983-05-06,166,Staff Accountant II,Financial Services,High Net Worth,N,Yes,229,04 Fallview Trail,2749,NSW,Australia,8
1466,Cyndia,Gull,Female,1998-01-05,50,Cost Accountant,Financial Services,High Net Worth,N,Yes,230,04 Gulseth Plaza,2528,NSW,Australia,8
563,Rube,Itzhayek,Male,1974-09-20,12,Accounting Assistant II,IT,Mass Customer,N,Yes,231,04 Hansons Street,2087,NSW,Australia,11
630,D'arcy,Rowden,Male,1986-08-11,172,Statistician III,Property,Affluent Customer,N,Yes,232,04 Namekagon Pass,2326,NSW,Australia,3
3752,Peta,Nunes Nabarro,Female,1961-09-15,16,Administrative Assistant I,Argiculture,Affluent Customer,N,Yes,233,04 Oakridge Drive,4123,QLD,Australia,9
1091,Keith,Housden,Male,1980-04-15,197,,Health,Mass Customer,N,No,234,04 Onsgard Center,2101,NSW,Australia,9
2727,Kim,Gabbitis,Female,1988-07-22,20,Administrative Officer,Financial Services,High Net Worth,N,Yes,235,04 Schmedeman Court,2196,NSW,Australia,10
3170,Bethanne,Kytter,Female,1968-01-26,109,Nurse Practicioner,Entertainment,Mass Customer,N,No,236,040 Brown Trail,2040,NSW,Australia,12
3436,Marget,Freeland,Female,1958-11-22,197,,Financial Services,Mass Customer,N,Yes,237,04036 Kennedy Trail,2221,NSW,Australia,12
1971,Mariel,Dyke,Female,1998-02-10,197,,Manufacturing,Mass Customer,N,Yes,238,04046 Summit Avenue,4217,QLD,Australia,9
104,Odille,Panketh,Female,1978-06-06,28,Automation Specialist II,Health,Mass Customer,N,Yes,239,0410 Division Junction,2750,New South Wales,Australia,8
222,Nev,Larive,Male,1978-09-03,43,Clinical Specialist,Health,Mass Customer,N,No,240,04139 Delladonna Place,2519,NSW,Australia,7
327,Cris,Richfield,Female,1968-07-24,57,Design Engineer,Health,Mass Customer,N,No,241,042 Bunker Hill Avenue,2088,NSW,Australia,8
2124,Damien,Bartczak,Male,1978-01-30,197,,Retail,High Net Worth,N,No,242,042 Saint Paul Parkway,2769,NSW,Australia,10
3321,Ives,,Male,1980-05-10,160,Software Test Engineer I,n/a,High Net Worth,N,Yes,243,0421 Anthes Court,2870,NSW,Australia,2
3505,Dolly,Scallan,Female,1974-08-06,197,,Retail,Mass Customer,N,No,244,04240 Prentice Plaza,3031,VIC,Australia,9
1084,Serena,Jagson,Female,1994-05-18,11,Accounting Assistant I,Retail,Affluent Customer,N,No,245,04328 Rowland Plaza,3441,VIC,Australia,9
2070,Tiphany,Leppington,Female,1981-12-05,134,Recruiting Manager,n/a,Mass Customer,N,No,246,0442 Debra Point,2281,NSW,Australia,7
3263,Quentin,Forte,Female,1981-08-21,39,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,No,247,04449 Drewry Junction,2869,NSW,Australia,4
2865,Lila,Eyeington,Female,1997-12-14,65,Electrical Engineer,Manufacturing,High Net Worth,N,No,248,04470 Mcguire Trail,2070,NSW,Australia,9
2239,Jocelyne,Pasquale,Female,1960-01-11,26,Associate Professor,Property,High Net Worth,N,Yes,249,04488 Amoth Parkway,2036,NSW,Australia,8
1562,Elset,Biasio,Female,1984-07-11,169,Staff Scientist,n/a,Affluent Customer,N,Yes,250,04488 Jenna Alley,2289,NSW,Australia,9
1504,Coop,Corneck,Male,1975-01-03,51,Data Coordiator,Property,Affluent Customer,N,Yes,251,04489 Corscot Hill,2232,NSW,Australia,10
3805,Margaret,McSperrin,Female,1977-08-16,161,Software Test Engineer II,Property,Affluent Customer,N,No,252,045 Debs Pass,3145,VIC,Australia,12
994,Rhetta,Kupker,Female,1977-11-14,99,Librarian,Entertainment,Affluent Customer,N,Yes,253,0465 Melrose Alley,2768,NSW,Australia,9
543,Mikey,Rizzetti,Male,1973-08-03,1,Account Coordinator,Retail,Affluent Customer,N,Yes,254,04678 Elka Crossing,2745,NSW,Australia,9
2442,Odie,Enrrico,Male,1957-10-13,154,Social Worker,Health,Affluent Customer,N,Yes,255,047 Kedzie Park,2206,NSW,Australia,11
2244,Sidney,Cargon,Male,1972-05-10,162,Software Test Engineer III,Manufacturing,Mass Customer,N,No,256,047 Northfield Trail,3127,VIC,Australia,12
3531,Shannah,Pountain,Female,1969-01-27,101,Marketing Manager,Retail,Affluent Customer,N,Yes,257,0485 Petterle Terrace,2575,NSW,Australia,6
637,Mercy,Wilsone,Female,1976-09-23,84,Health Coach I,Health,High Net Worth,N,No,258,049 Michigan Parkway,3337,Victoria,Australia,6
3039,Coralie,Guitonneau,Female,1968-07-28,197,,Financial Services,Affluent Customer,N,No,259,05 2nd Point,2217,NSW,Australia,8
412,Evanne,Feechum,Female,1960-04-23,197,,IT,High Net Worth,N,No,260,05 Butternut Crossing,4552,QLD,Australia,4
1189,Mart,Bazoche,Male,1988-08-29,78,Geologist I,Health,High Net Worth,N,Yes,261,05 Charing Cross Plaza,2320,NSW,Australia,5
1337,Damara,Wheatland,Female,1988-03-08,175,Structural Engineer,Health,Mass Customer,N,No,262,05 Dahle Drive,3757,VIC,Australia,7
1193,Quintus,Whear,Male,1986-01-21,142,Safety Technician I,Retail,High Net Worth,N,No,263,05 Daystar Lane,2560,NSW,Australia,8
2723,Morganne,Smitham,Female,1978-04-20,26,Associate Professor,Manufacturing,Mass Customer,N,Yes,264,05 Lerdahl Place,4215,QLD,Australia,6
1005,Kalila,Birtwistle,Female,1967-09-15,57,Design Engineer,IT,High Net Worth,N,Yes,265,05 Loftsgordon Pass,4380,QLD,Australia,9
2495,Gwenore,Suero,Female,1953-11-12,25,Assistant Professor,IT,Affluent Customer,N,No,266,050 Buell Lane,4055,QLD,Australia,7
3210,Stella,Abreheart,Female,1988-02-01,97,Junior Executive,Manufacturing,Mass Customer,N,No,267,050 Monterey Street,4869,QLD,Australia,3
2310,Jed,Humpherston,Male,1970-02-10,72,Executive Secretary,n/a,High Net Worth,N,Yes,268,0522 Nelson Crossing,4304,QLD,Australia,3
1789,Talya,Darycott,Female,1986-08-29,21,Analog Circuit Design manager,Property,Mass Customer,N,No,269,05239 Springs Circle,3030,VIC,Australia,7
215,Debera,Foxworthy,Female,1974-06-24,25,Assistant Professor,Retail,High Net Worth,N,Yes,270,05241 Shelley Park,2776,NSW,Australia,8
1520,Dillie,Wilstead,Male,1965-11-18,197,,Retail,Mass Customer,N,No,271,0534 Bartelt Trail,2760,NSW,Australia,8
2276,Stormy,Caveney,Female,1985-10-06,58,Desktop Support Technician,n/a,Mass Customer,N,Yes,272,054 Mesta Drive,3620,VIC,Australia,1
1077,Sheba,Este,Female,1955-10-11,197,,Telecommunications,Mass Customer,N,Yes,273,05415 Basil Junction,2450,NSW,Australia,8
833,Wadsworth,Hubane,Male,1995-10-03,143,Safety Technician II,n/a,High Net Worth,N,Yes,274,055 Dakota Pass,2290,NSW,Australia,8
2854,Vikky,Dyde,U,,130,Project Manager,IT,High Net Worth,N,Yes,275,0555 Tomscot Plaza,2044,NSW,Australia,10
3256,Collen,Kew,Female,1986-02-06,121,Professor,Financial Services,Affluent Customer,N,No,276,056 Petterle Drive,4075,QLD,Australia,4
2030,Xymenes,Sprull,Male,1961-01-09,20,Administrative Officer,Property,High Net Worth,N,No,277,056 Pierstorff Alley,2040,NSW,Australia,11
204,Thorny,Hackworth,Male,1976-10-01,64,Editor,Financial Services,Mass Customer,N,No,278,056 Stone Corner Alley,4078,QLD,Australia,7
3194,Hakeem,Bernardinelli,Male,1978-03-11,119,Physical Therapy Assistant,Manufacturing,Mass Customer,N,No,279,05600 Lien Plaza,3796,VIC,Australia,8
1954,Greg,Iacovo,Male,1967-11-29,187,VP Sales,Manufacturing,Affluent Customer,N,No,280,05665 Dottie Circle,2085,NSW,Australia,11
3526,Pail,Iacopini,Male,1978-09-19,76,General Manager,Telecommunications,High Net Worth,N,Yes,281,05759 Ridge Oak Trail,2007,NSW,Australia,8
1993,Agustin,Isworth,Male,1980-07-27,12,Accounting Assistant II,n/a,High Net Worth,N,Yes,282,05919 Morning Parkway,2034,NSW,Australia,11
3435,Stevena,Allcock,Female,2002-01-15,150,Senior Editor,n/a,Affluent Customer,N,No,283,05988 Sundown Parkway,3037,VIC,Australia,8
306,Ruy,Adanet,Male,1973-08-02,135,Registered Nurse,Health,High Net Worth,N,No,284,06 Corry Pass,2450,NSW,Australia,9
1048,Braden,Lamming,Male,1976-06-08,96,Internal Auditor,n/a,Affluent Customer,N,No,285,06 Declaration Hill,3184,VIC,Australia,11
1090,Lorettalorna,,Female,1975-07-15,47,Computer Systems Analyst II,Telecommunications,Affluent Customer,N,No,286,06 Heffernan Junction,4074,QLD,Australia,7
1645,Dal,Colquhoun,Male,1995-06-12,140,Research Associate,n/a,Affluent Customer,N,Yes,287,06 Hudson Parkway,2250,NSW,Australia,8
3173,Angelo,,Male,2001-10-10,46,Computer Systems Analyst I,Health,Mass Customer,N,Yes,288,06 Kipling Circle,2085,NSW,Australia,10
3470,Catherina,Ricca,Female,1967-10-01,134,Recruiting Manager,Health,Affluent Customer,N,Yes,289,06 Lake View Plaza,4515,QLD,Australia,1
3089,Wood,Nathan,Male,2000-02-24,194,Web Developer III,Manufacturing,Affluent Customer,N,Yes,290,06 Lighthouse Bay Pass,3042,VIC,Australia,9
3390,Fayth,Baudins,Female,1969-01-27,197,,n/a,High Net Worth,N,No,291,06 Northwestern Center,2019,NSW,Australia,10
928,Porty,Clemmitt,Male,1973-05-14,26,Associate Professor,n/a,High Net Worth,N,Yes,292,06 Oneill Parkway,2770,NSW,Australia,7
1,Laraine,Medendorp,F,1953-10-12,72,Executive Secretary,Health,Mass Customer,N,Yes,293,060 Morning Avenue,2016,New South Wales,Australia,10
552,Hilly,Kleinmann,Male,1978-09-09,77,Geological Engineer,Manufacturing,High Net Worth,N,Yes,294,06008 Anthes Pass,2478,NSW,Australia,8
783,Rudd,Strangeways,Male,1985-07-25,95,Information Systems Manager,Retail,Affluent Customer,N,No,295,0601 Stephen Place,2292,NSW,Australia,7
2009,Neilla,Castrillo,Female,1960-03-16,168,Staff Accountant IV,Health,Affluent Customer,N,Yes,296,06069 Hayes Road,2099,NSW,Australia,8
3710,Sallyann,Stangoe,Female,1974-08-22,119,Physical Therapy Assistant,n/a,Mass Customer,N,No,297,0616 Messerschmidt Place,2350,NSW,Australia,4
3858,Sabina,Tarbin,Female,1998-08-31,99,Librarian,Entertainment,Mass Customer,N,Yes,298,0618 5th Place,3189,VIC,Australia,10
460,Illa,,Female,1986-01-23,65,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,299,0619 Dorton Plaza,3150,Victoria,Australia,11
3581,Lindsy,Ygo,Female,1957-07-10,197,,n/a,Mass Customer,N,Yes,300,062 Dixon Parkway,3103,VIC,Australia,12
366,Constance,Ucchino,Female,1954-01-08,99,Librarian,Entertainment,High Net Worth,N,No,301,06324 Michigan Trail,4570,QLD,Australia,4
1999,Raquel,Bamlett,Female,1962-08-16,107,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,302,064 Fallview Terrace,4500,QLD,Australia,7
880,Neely,Lundon,Female,1963-12-31,96,Internal Auditor,n/a,High Net Worth,N,Yes,303,06419 Dayton Junction,3191,VIC,Australia,10
764,Samuel,Stiff,Male,1977-03-16,71,Environmental Tech,Financial Services,Mass Customer,N,Yes,304,06495 Swallow Terrace,2759,NSW,Australia,9
692,Goraud,Ayling,Male,1987-12-25,55,Database Administrator IV,Property,Mass Customer,N,No,305,0650 Sachs Circle,2769,NSW,Australia,10
592,Edik,Connichie,Male,1992-09-24,187,VP Sales,Manufacturing,Mass Customer,N,No,306,067 Cottonwood Park,4340,QLD,Australia,2
2583,Appolonia,Oxe,Female,1963-09-12,90,Human Resources Assistant I,Property,Mass Customer,N,No,307,0671 Vera Drive,4812,QLD,Australia,5
1858,Gabriella,,Female,1957-04-26,153,Senior Sales Associate,Manufacturing,High Net Worth,N,Yes,308,0672 Lyons Pass,2153,NSW,Australia,10
1727,Everard,,Male,1978-05-10,24,Assistant Media Planner,Entertainment,High Net Worth,N,No,309,0672 Mitchell Terrace,4161,QLD,Australia,5
3076,Merna,Eyers,Female,1991-10-01,121,Professor,Health,Mass Customer,N,Yes,310,0680 Veith Court,3939,VIC,Australia,8
1321,Bree,Domenge,Female,1994-07-05,64,Editor,Argiculture,Affluent Customer,N,No,311,0693 Eagan Court,4019,QLD,Australia,4
3096,Lulu,Cabane,Female,1973-06-28,26,Associate Professor,Financial Services,Mass Customer,N,No,312,07 Loeprich Junction,2101,NSW,Australia,11
1780,Maude,Tixier,U,,140,Research Associate,IT,Mass Customer,N,No,313,07 Miller Pass,2017,NSW,Australia,9
3972,Maribelle,Schaffel,Female,1979-03-28,197,,Retail,Mass Customer,N,No,314,07 Morning Court,3805,VIC,Australia,7
402,Berne,Donegan,Male,1977-06-03,58,Desktop Support Technician,Retail,Affluent Customer,N,No,315,07 New Castle Circle,2646,NSW,Australia,1
600,Duke,Allnatt,Male,1974-05-10,108,Nurse,Argiculture,Mass Customer,N,Yes,316,07 Pepper Wood Way,2750,NSW,Australia,8
1401,Ashien,Winspare,Female,1978-09-30,197,,Financial Services,High Net Worth,N,No,317,070 Shelley Terrace,3020,VIC,Australia,4
67,Vernon,,Male,1960-06-14,193,Web Developer II,Retail,Mass Customer,N,No,318,07041 Briar Crest Lane,2213,New South Wales,Australia,10
3142,Hubert,Kliner,Male,1992-08-04,65,Electrical Engineer,Manufacturing,Mass Customer,N,No,319,07084 Mallory Center,2428,NSW,Australia,5
284,Seth,Moorman,Male,1986-04-11,74,Financial Analyst,Financial Services,High Net Worth,N,Yes,320,071 Cardinal Point,3064,VIC,Australia,7
271,Doll,Burtwell,Female,1991-02-13,73,Financial Advisor,Financial Services,Mass Customer,N,No,321,07158 Roth Pass,2165,NSW,Australia,4
241,Quillan,Duigan,Male,1987-05-09,132,Quality Engineer,Entertainment,Mass Customer,N,No,322,07227 Hoard Terrace,3500,VIC,Australia,1
1554,Land,Aarons,Male,1994-08-12,23,Assistant Manager,Retail,Affluent Customer,N,No,323,07236 Jenifer Point,2763,NSW,Australia,10
1806,Gil,De Gregorio,U,,163,Software Test Engineer IV,IT,Mass Customer,N,No,324,0724 Oxford Crossing,2146,NSW,Australia,9
1906,Waylan,Katte,Male,1988-04-24,120,Product Engineer,Retail,Mass Customer,N,No,325,07273 Sundown Trail,2358,NSW,Australia,2
3113,Wenonah,Lethabridge,Female,1969-12-06,181,Teacher,Property,Mass Customer,N,Yes,326,073 Fremont Alley,3805,VIC,Australia,7
3873,Sascha,Paolozzi,Male,1978-12-05,45,Compensation Analyst,Financial Services,Mass Customer,N,No,327,0733 Comanche Crossing,2304,NSW,Australia,6
2798,Barclay,Gricks,Male,1965-02-19,133,Recruiter,Argiculture,High Net Worth,N,Yes,328,07526 Union Lane,3377,VIC,Australia,1
2494,Donella,Emm,Female,1974-08-08,153,Senior Sales Associate,Manufacturing,High Net Worth,N,No,329,07623 Mandrake Trail,2093,NSW,Australia,11
2765,Bartholomew,Gowdy,Male,1985-04-12,197,,IT,Mass Customer,N,Yes,330,077 Clemons Road,2203,NSW,Australia,11
1049,Fraser,Gaenor,Male,1996-03-02,155,Software Consultant,Property,Mass Customer,N,No,331,07716 5th Alley,2250,NSW,Australia,5
457,Querida,Danilchev,Female,1980-12-14,134,Recruiting Manager,Financial Services,High Net Worth,N,Yes,332,0777 Farwell Pass,2118,NSW,Australia,10
1291,Warner,Zuker,Male,1980-08-16,132,Quality Engineer,Health,Mass Customer,N,No,333,07780 Autumn Leaf Drive,4209,QLD,Australia,7
3275,Lela,Carrell,Female,1975-10-22,49,Computer Systems Analyst IV,Manufacturing,Mass Customer,N,No,334,07803 Dexter Pass,2170,NSW,Australia,9
1348,Lowe,Hinckes,Male,1984-04-10,187,VP Sales,n/a,High Net Worth,N,No,335,0784 Utah Plaza,3199,VIC,Australia,7
2215,Viola,Wadhams,Female,1971-02-20,175,Structural Engineer,Financial Services,Mass Customer,N,Yes,336,079 Katie Alley,3216,VIC,Australia,9
95,Nomi,Mallinder,Female,1960-12-25,158,Software Engineer III,Manufacturing,Affluent Customer,N,Yes,337,079 Merry Park,2160,New South Wales,Australia,9
238,Max,Bilborough,Male,1984-02-04,128,Programmer III,n/a,Mass Customer,N,Yes,338,0796 Melody Park,2200,NSW,Australia,9
2150,Huntlee,Pashba,Male,1959-09-05,197,,Retail,Affluent Customer,N,Yes,339,0799 Florence Street,2089,NSW,Australia,9
3373,Inna,Atack,Female,1991-01-25,140,Research Associate,Health,Mass Customer,N,No,340,08 Arapahoe Alley,4213,QLD,Australia,9
